ticker_symbol,day_date,close_value,volume,open_value,high_value,low_value
MSFT,2017-05-06,69.0,19037540,68.9,69.03,68.485
MSFT,2017-05-07,69.0,19037540,68.9,69.03,68.485
MSFT,2017-05-13,68.38,18700160,68.61,68.61,68.04
MSFT,2017-05-14,68.38,18700160,68.61,68.61,68.04
MSFT,2017-05-20,67.69,26905730,67.5,68.095,67.43
MSFT,2017-05-21,67.69,26905730,67.5,68.095,67.43
MSFT,2017-05-27,69.96,19716360,69.8,70.22,69.52
MSFT,2017-05-28,69.96,19716360,69.8,70.22,69.52
MSFT,2017-05-29,69.96,19716360,69.8,70.22,69.52
MSFT,2017-06-03,71.76,34637860,70.44,71.86,70.24
MSFT,2017-06-04,71.76,34637860,70.44,71.86,70.24
MSFT,2017-06-10,70.32,49143030,72.035,72.08,68.59
MSFT,2017-06-11,70.32,49143030,72.035,72.08,68.59
MSFT,2017-06-17,70.0,48278130,69.73,70.0252,69.22
MSFT,2017-06-18,70.0,48278130,69.73,70.0252,69.22
MSFT,2017-06-24,71.21,27071300,70.09,71.25,69.92
MSFT,2017-06-25,71.21,27071300,70.09,71.25,69.92
MSFT,2017-07-01,68.93,24094240,68.78,69.38,68.74
MSFT,2017-07-02,68.93,24094240,68.78,69.38,68.74
MSFT,2017-07-04,68.17,16165540,69.33,69.6,68.02
MSFT,2017-07-08,69.46,15910410,68.7,69.84,68.7
MSFT,2017-07-09,69.46,15910410,68.7,69.84,68.7
MSFT,2017-07-15,72.78,25780260,72.24,73.27,71.96
MSFT,2017-07-16,72.78,25780260,72.24,73.27,71.96
MSFT,2017-07-22,73.79,46301020,73.45,74.29,73.17
MSFT,2017-07-23,73.79,46301020,73.45,74.29,73.17
MSFT,2017-07-29,73.04,17800810,72.67,73.31,72.54
MSFT,2017-07-30,73.04,17800810,72.67,73.31,72.54
MSFT,2017-08-05,72.68,22578340,72.4,73.04,72.24
MSFT,2017-08-06,72.68,22578340,72.4,73.04,72.24
MSFT,2017-08-12,72.5,21429130,71.61,72.7,71.28
MSFT,2017-08-13,72.5,21429130,71.61,72.7,71.28
MSFT,2017-08-19,72.49,18760830,72.27,72.84,71.93
MSFT,2017-08-20,72.49,18760830,72.27,72.84,71.93
MSFT,2017-08-26,72.82,12790300,72.86,73.35,72.48
MSFT,2017-08-27,72.82,12790300,72.86,73.35,72.48
MSFT,2017-09-02,73.94,21713620,74.71,74.74,73.64
MSFT,2017-09-03,73.94,21713620,74.71,74.74,73.64
MSFT,2017-09-04,73.94,21713620,74.71,74.74,73.64
MSFT,2017-09-09,73.98,14703700,74.33,74.44,73.84
MSFT,2017-09-10,73.98,14703700,74.33,74.44,73.84
MSFT,2017-09-16,75.31,38515230,74.83,75.39,74.07
MSFT,2017-09-17,75.31,38515230,74.83,75.39,74.07
MSFT,2017-09-23,74.41,14095440,73.99,74.51,73.85
MSFT,2017-09-24,74.41,14095440,73.99,74.51,73.85
MSFT,2017-09-30,74.49,16989330,73.94,74.535,73.88
MSFT,2017-10-01,74.49,16989330,73.94,74.535,73.88
MSFT,2017-10-07,76.0,13946480,75.67,76.03,75.54
MSFT,2017-10-08,76.0,13946480,75.67,76.03,75.54
MSFT,2017-10-14,77.49,15319310,77.59,77.87,77.29
MSFT,2017-10-15,77.49,15319310,77.59,77.87,77.29
MSFT,2017-10-21,78.81,22851290,78.32,78.97,78.22
MSFT,2017-10-22,78.81,22851290,78.32,78.97,78.22
MSFT,2017-10-28,83.81,71022110,84.37,86.2,83.61
MSFT,2017-10-29,83.81,71022110,84.37,86.2,83.61
MSFT,2017-11-04,84.14,17629140,84.08,84.54,83.4
MSFT,2017-11-05,84.14,17629140,84.08,84.54,83.4
MSFT,2017-11-11,83.87,19395240,83.79,84.095,83.23
MSFT,2017-11-12,83.87,19395240,83.79,84.095,83.23
MSFT,2017-11-18,82.4,22075340,83.12,83.12,82.24
MSFT,2017-11-19,82.4,22075340,83.12,83.12,82.24
MSFT,2017-11-23,83.11,20550600,83.83,83.9,83.04
MSFT,2017-11-25,83.26,7425603,83.01,83.43,82.78
MSFT,2017-11-26,83.26,7425603,83.01,83.43,82.78
MSFT,2017-12-02,84.26,29387350,83.6,84.81,83.22
MSFT,2017-12-03,84.26,29387350,83.6,84.81,83.22
MSFT,2017-12-09,84.16,24027610,83.63,84.58,83.33
MSFT,2017-12-10,84.16,24027610,83.63,84.58,83.33
MSFT,2017-12-16,86.85,53921240,85.26,87.09,84.88
MSFT,2017-12-17,86.85,53921240,85.26,87.09,84.88
MSFT,2017-12-23,85.51,14071140,85.4,85.63,84.92
MSFT,2017-12-24,85.51,14071140,85.4,85.63,84.92
MSFT,2017-12-25,85.51,14071140,85.4,85.63,84.92
MSFT,2017-12-30,85.54,18547840,85.63,86.05,85.5
MSFT,2017-12-31,85.54,18547840,85.63,86.05,85.5
MSFT,2018-01-01,85.54,18547840,85.63,86.05,85.5
MSFT,2018-01-06,88.19,23400070,87.66,88.41,87.43
MSFT,2018-01-07,88.19,23400070,87.66,88.41,87.43
MSFT,2018-01-13,89.6,24261620,88.67,89.78,88.45
MSFT,2018-01-14,89.6,24261620,88.67,89.78,88.45
MSFT,2018-01-15,89.6,24261620,88.67,89.78,88.45
MSFT,2018-01-20,90.0,35612750,90.14,90.61,89.66
MSFT,2018-01-21,90.0,35612750,90.14,90.61,89.66
MSFT,2018-01-27,94.06,28964890,93.12,94.06,92.58
MSFT,2018-01-28,94.06,28964890,93.12,94.06,92.58
MSFT,2018-02-03,91.78,47484680,93.64,93.97,91.5
MSFT,2018-02-04,91.78,47484680,93.64,93.97,91.5
MSFT,2018-02-10,88.18,63470240,86.3,88.93,83.83
MSFT,2018-02-11,88.18,63470240,86.3,88.93,83.83
MSFT,2018-02-17,92.0,30580470,92.45,93.5,91.8
MSFT,2018-02-18,92.0,30580470,92.45,93.5,91.8
MSFT,2018-02-19,92.0,30580470,92.45,93.5,91.8
MSFT,2018-02-24,94.06,26294200,92.75,94.07,92.36
MSFT,2018-02-25,94.06,26294200,92.75,94.07,92.36
MSFT,2018-03-03,93.05,32815660,91.58,93.15,90.86
MSFT,2018-03-04,93.05,32815660,91.58,93.15,90.86
MSFT,2018-03-10,96.54,36913460,95.29,96.54,95.0
MSFT,2018-03-11,96.54,36913460,95.29,96.54,95.0
MSFT,2018-03-17,94.6,49067150,94.68,95.38,93.92
MSFT,2018-03-18,94.6,49067150,94.68,95.38,93.92
MSFT,2018-03-24,87.18,43857770,89.5,90.46,87.08
MSFT,2018-03-25,87.18,43857770,89.5,90.46,87.08
MSFT,2018-03-30,91.27,45763610,90.18,92.29,88.4
MSFT,2018-03-31,91.27,45763610,90.18,92.29,88.4
MSFT,2018-04-01,91.27,45763610,90.18,92.29,88.4
MSFT,2018-04-07,90.23,37809230,91.49,92.46,89.48
MSFT,2018-04-08,90.23,37809230,91.49,92.46,89.48
MSFT,2018-04-14,93.08,23332360,94.05,94.18,92.44
MSFT,2018-04-15,93.08,23332360,94.05,94.18,92.44
MSFT,2018-04-21,95.0,31135830,95.91,96.11,94.05
MSFT,2018-04-22,95.0,31135830,95.91,96.11,94.05
MSFT,2018-04-28,95.82,48037250,97.6,97.9,93.91
MSFT,2018-04-29,95.82,48037250,97.6,97.9,93.91
MSFT,2018-05-05,95.16,22243660,93.32,95.37,92.92
MSFT,2018-05-06,95.16,22243660,93.32,95.37,92.92
MSFT,2018-05-12,97.7,16759750,97.8,97.87,97.04
MSFT,2018-05-13,97.7,16759750,97.8,97.87,97.04
MSFT,2018-05-19,96.36,17543940,96.01,96.93,96.01
MSFT,2018-05-20,96.36,17543940,96.01,96.93,96.01
MSFT,2018-05-26,98.36,17942630,98.3,98.98,97.86
MSFT,2018-05-27,98.36,17942630,98.3,98.98,97.86
MSFT,2018-05-28,98.36,17942630,98.3,98.98,97.86
MSFT,2018-06-02,100.79,28615930,99.28,100.86,99.17
MSFT,2018-06-03,100.79,28615930,99.28,100.86,99.17
MSFT,2018-06-09,101.63,22151500,101.092,101.95,100.54
MSFT,2018-06-10,101.63,22151500,101.092,101.95,100.54
MSFT,2018-06-16,100.13,65663130,101.51,101.53,100.07
MSFT,2018-06-17,100.13,65663130,101.51,101.53,100.07
MSFT,2018-06-23,100.41,38869490,100.41,100.77,99.625
MSFT,2018-06-24,100.41,38869490,100.41,100.77,99.625
MSFT,2018-06-30,98.61,27553700,98.93,99.91,98.33
MSFT,2018-07-01,98.61,27553700,98.93,99.91,98.33
MSFT,2018-07-04,99.05,14670280,100.48,100.63,98.94
MSFT,2018-07-07,101.16,18238570,99.885,101.43,99.67
MSFT,2018-07-08,101.16,18238570,99.885,101.43,99.67
MSFT,2018-07-14,105.43,24578340,104.37,105.6,104.09
MSFT,2018-07-15,105.43,24578340,104.37,105.6,104.09
MSFT,2018-07-21,106.27,55999890,108.08,108.2,106.08
MSFT,2018-07-22,106.27,55999890,108.08,108.2,106.08
MSFT,2018-07-28,107.68,36916780,110.18,110.18,106.14
MSFT,2018-07-29,107.68,36916780,110.18,110.18,106.14
MSFT,2018-08-04,108.04,18629310,107.8,108.05,106.82
MSFT,2018-08-05,108.04,18629310,107.8,108.05,106.82
MSFT,2018-08-11,109.0,18171350,109.42,109.69,108.38
MSFT,2018-08-12,109.0,18171350,109.42,109.69,108.38
MSFT,2018-08-18,107.58,18051970,107.36,107.9,106.69
MSFT,2018-08-19,107.58,18051970,107.36,107.9,106.69
MSFT,2018-08-25,108.4,17188010,107.67,108.56,107.56
MSFT,2018-08-26,108.4,17188010,107.67,108.56,107.56
MSFT,2018-09-01,112.33,23217310,111.685,112.777,111.515
MSFT,2018-09-02,112.33,23217310,111.685,112.777,111.515
MSFT,2018-09-03,112.33,23217310,111.685,112.777,111.515
MSFT,2018-09-08,108.21,22273530,108.23,108.7248,107.23
MSFT,2018-09-09,108.21,22273530,108.23,108.7248,107.23
MSFT,2018-09-15,113.37,18261950,113.36,113.73,112.44
MSFT,2018-09-16,113.37,18261950,113.36,113.73,112.44
MSFT,2018-09-22,114.26,70363000,114.0,115.29,113.51
MSFT,2018-09-23,114.26,70363000,114.0,115.29,113.51
MSFT,2018-09-29,114.37,20525950,114.19,114.57,113.68
MSFT,2018-09-30,114.37,20525950,114.19,114.57,113.68
MSFT,2018-10-06,112.13,29062670,112.63,113.17,110.64
MSFT,2018-10-07,112.13,29062670,112.63,113.17,110.64
MSFT,2018-10-13,109.57,46718940,109.01,111.24,107.12
MSFT,2018-10-14,109.57,46718940,109.01,111.24,107.12
MSFT,2018-10-20,108.66,32751070,108.93,110.86,108.21
MSFT,2018-10-21,108.66,32751070,108.93,110.86,108.21
MSFT,2018-10-27,106.96,55480820,105.69,108.75,104.76
MSFT,2018-10-28,106.96,55480820,105.69,108.75,104.76
MSFT,2018-11-03,106.16,37591700,106.48,107.32,104.975
MSFT,2018-11-04,106.16,37591700,106.48,107.32,104.975
MSFT,2018-11-10,109.57,32011930,110.85,111.45,108.76
MSFT,2018-11-11,109.57,32011930,110.85,111.45,108.76
MSFT,2018-11-17,108.29,33494830,107.08,108.88,106.8
MSFT,2018-11-18,108.29,33494830,107.08,108.88,106.8
MSFT,2018-11-22,103.11,28121990,103.6,104.43,102.24
MSFT,2018-11-24,103.07,13823100,102.17,103.8099,102.0
MSFT,2018-11-25,103.07,13823100,102.17,103.8099,102.0
MSFT,2018-12-01,110.89,33652230,110.7,110.97,109.36
MSFT,2018-12-02,110.89,33652230,110.7,110.97,109.36
MSFT,2018-12-05,108.52,44572140,111.94,112.6373,108.2115
MSFT,2018-12-08,104.82,44391210,108.38,109.45,104.3
MSFT,2018-12-09,104.82,44391210,108.38,109.45,104.3
MSFT,2018-12-15,106.03,46961130,108.25,109.26,105.5
MSFT,2018-12-16,106.03,46961130,108.25,109.26,105.5
MSFT,2018-12-22,98.23,110945000,101.63,103.0,97.46
MSFT,2018-12-23,98.23,110945000,101.63,103.0,97.46
MSFT,2018-12-25,94.13,43935190,97.68,97.97,93.98
MSFT,2018-12-29,100.39,38160810,102.09,102.41,99.52
MSFT,2018-12-30,100.39,38160810,102.09,102.41,99.52
MSFT,2019-01-01,101.57,33161320,101.29,102.4,100.44
MSFT,2019-01-05,101.93,43982700,99.72,102.51,98.93
MSFT,2019-01-06,101.93,43982700,99.72,102.51,98.93
MSFT,2019-01-12,102.8,28235260,103.19,103.44,101.64
MSFT,2019-01-13,102.8,28235260,103.19,103.44,101.64
MSFT,2019-01-19,107.71,37299850,107.46,107.9,105.91
MSFT,2019-01-20,107.71,37299850,107.46,107.9,105.91
MSFT,2019-01-21,107.71,37299850,107.46,107.9,105.91
MSFT,2019-01-26,107.17,31182240,107.24,107.88,106.59
MSFT,2019-01-27,107.17,31182240,107.24,107.88,106.59
MSFT,2019-02-02,102.78,35243730,103.775,104.0999,102.35
MSFT,2019-02-03,102.78,35243730,103.775,104.0999,102.35
MSFT,2019-02-09,105.67,21453990,104.39,105.78,104.2603
MSFT,2019-02-10,105.67,21453990,104.39,105.78,104.2603
MSFT,2019-02-16,108.22,26589160,107.91,108.3,107.3624
MSFT,2019-02-17,108.22,26589160,107.91,108.3,107.3624
MSFT,2019-02-18,108.22,26589160,107.91,108.3,107.3624
MSFT,2019-02-23,110.97,27746840,110.05,111.2,109.82
MSFT,2019-02-24,110.97,27746840,110.05,111.2,109.82
MSFT,2019-03-02,112.53,20821260,112.89,113.02,111.665
MSFT,2019-03-03,112.53,20821260,112.89,113.02,111.665
MSFT,2019-03-09,110.51,22803110,109.16,110.71,108.8
MSFT,2019-03-10,110.51,22803110,109.16,110.71,108.8
MSFT,2019-03-16,115.91,54025470,115.34,117.25,114.59
MSFT,2019-03-17,115.91,54025470,115.34,117.25,114.59
MSFT,2019-03-23,117.05,32346990,119.5,119.59,117.04
MSFT,2019-03-24,117.05,32346990,119.5,119.59,117.04
MSFT,2019-03-30,117.94,25375220,118.07,118.32,116.96
MSFT,2019-03-31,117.94,25375220,118.07,118.32,116.96
MSFT,2019-04-06,119.89,15737990,119.39,120.23,119.37
MSFT,2019-04-07,119.89,15737990,119.39,120.23,119.37
MSFT,2019-04-13,120.95,19719730,120.64,120.98,120.37
MSFT,2019-04-14,120.95,19719730,120.64,120.98,120.37
MSFT,2019-04-19,123.37,27651970,122.19,123.52,121.3018
MSFT,2019-04-20,123.37,27651970,122.19,123.52,121.3018
MSFT,2019-04-21,123.37,27651970,122.19,123.52,121.3018
MSFT,2019-04-27,129.89,23306180,129.7,130.5152,129.02
MSFT,2019-04-28,129.89,23306180,129.7,130.5152,129.02
MSFT,2019-05-04,128.9,24911130,127.36,129.43,127.25
MSFT,2019-05-05,128.9,24911130,127.36,129.43,127.25
MSFT,2019-05-11,127.13,30915080,124.91,127.93,123.82
MSFT,2019-05-12,127.13,30915080,124.91,127.93,123.82
MSFT,2019-05-18,128.07,25770540,128.305,130.46,127.92
MSFT,2019-05-19,128.07,25770540,128.305,130.46,127.92
MSFT,2019-05-25,126.24,14123360,126.91,127.415,125.97
MSFT,2019-05-26,126.24,14123360,126.91,127.415,125.97
MSFT,2019-05-27,126.24,14123360,126.91,127.415,125.97
MSFT,2019-06-01,123.68,26646770,124.23,124.615,123.32
MSFT,2019-06-02,123.68,26646770,124.23,124.615,123.32
MSFT,2019-06-08,131.4,33885590,129.19,132.25,128.26
MSFT,2019-06-09,131.4,33885590,129.19,132.25,128.26
MSFT,2019-06-15,132.45,17821700,132.26,133.79,131.64
MSFT,2019-06-16,132.45,17821700,132.26,133.79,131.64
MSFT,2019-06-22,136.97,36727890,136.58,137.73,136.46
MSFT,2019-06-23,136.97,36727890,136.58,137.73,136.46
MSFT,2019-06-29,133.96,30042970,134.57,134.6,133.1558
MSFT,2019-06-30,133.96,30042970,134.57,134.6,133.1558
MSFT,2019-07-04,137.46,13629300,136.8,137.74,136.295
MSFT,2019-07-06,137.06,18141140,135.94,137.33,135.72
MSFT,2019-07-07,137.06,18141140,135.94,137.33,135.72
MSFT,2019-07-13,138.9,18936830,138.85,139.13,138.0099
MSFT,2019-07-14,138.9,18936830,138.85,139.13,138.0099
MSFT,2019-07-20,136.62,48992360,140.22,140.67,136.45
MSFT,2019-07-21,136.62,48992360,140.22,140.67,136.45
MSFT,2019-07-27,141.34,19037600,140.37,141.675,140.3
MSFT,2019-07-28,141.34,19037600,140.37,141.675,140.3
MSFT,2019-08-03,136.9,30791620,138.09,138.32,135.26
MSFT,2019-08-04,136.9,30791620,138.09,138.32,135.26
MSFT,2019-08-10,137.71,23466700,138.61,139.38,136.46
MSFT,2019-08-11,137.71,23466700,138.61,139.38,136.46
MSFT,2019-08-17,136.13,25026150,134.88,136.46,134.72
MSFT,2019-08-18,136.13,25026150,134.88,136.46,134.72
MSFT,2019-08-24,133.39,38515390,137.19,138.35,132.8
MSFT,2019-08-25,133.39,38515390,137.19,138.35,132.8
MSFT,2019-08-31,137.86,23946120,139.15,139.18,136.27
MSFT,2019-09-01,137.86,23946120,139.15,139.18,136.27
MSFT,2019-09-02,137.86,23946120,139.15,139.18,136.27
MSFT,2019-09-07,139.1,20824500,140.03,140.18,138.2
MSFT,2019-09-08,139.1,20824500,140.03,140.18,138.2
MSFT,2019-09-14,137.32,23363060,137.78,138.06,136.57
MSFT,2019-09-15,137.32,23363060,137.78,138.06,136.57
MSFT,2019-09-21,139.44,40040770,141.01,141.65,138.25
MSFT,2019-09-22,139.44,40040770,141.01,141.65,138.25
MSFT,2019-09-28,137.73,22498960,140.15,140.36,136.645
MSFT,2019-09-29,137.73,22498960,140.15,140.36,136.645
MSFT,2019-10-05,138.12,23839550,136.75,138.25,136.42
MSFT,2019-10-06,138.12,23839550,136.75,138.25,136.42
MSFT,2019-10-12,139.68,25551070,140.12,141.03,139.5
MSFT,2019-10-13,139.68,25551070,140.12,141.03,139.5
MSFT,2019-10-19,137.41,32284430,139.76,140.0,136.56
MSFT,2019-10-20,137.41,32284430,139.76,140.0,136.56
MSFT,2019-10-26,140.73,25959720,139.34,141.14,139.2
MSFT,2019-10-27,140.73,25959720,139.34,141.14,139.2
MSFT,2019-11-02,143.72,33128370,144.26,144.42,142.965
MSFT,2019-11-03,143.72,33128370,144.26,144.42,142.965
MSFT,2019-11-09,145.96,16752940,143.98,145.99,143.76
MSFT,2019-11-10,145.96,16752940,143.98,145.99,143.76
MSFT,2019-11-16,149.97,23508810,148.93,149.99,148.27
MSFT,2019-11-17,149.97,23508810,148.93,149.99,148.27
MSFT,2019-11-23,149.59,15841680,150.07,150.3,148.82
MSFT,2019-11-24,149.59,15841680,150.07,150.3,148.82
MSFT,2019-11-28,152.32,15201290,152.33,152.5,151.52
MSFT,2019-11-30,151.38,11977300,152.1,152.3,151.28
MSFT,2019-12-01,151.38,11977300,152.1,152.3,151.28
MSFT,2019-12-07,151.75,16410400,150.99,151.87,150.27
MSFT,2019-12-08,151.75,16410400,150.99,151.87,150.27
MSFT,2019-12-14,154.53,23850060,153.004,154.89,152.83
MSFT,2019-12-15,154.53,23850060,153.004,154.89,152.83
MSFT,2019-12-21,157.41,53599610,157.35,158.49,156.29
MSFT,2019-12-22,157.41,53599610,157.35,158.49,156.29
MSFT,2019-12-25,157.38,8989150,157.48,157.71,157.115
MSFT,2019-12-28,158.96,18414350,159.45,159.55,158.22
MSFT,2019-12-29,158.96,18414350,159.45,159.55,158.22
TSLA,2020-05-29,835.0,11812490,808.75,835.0,804.21
TSLA,2020-05-28,805.81,7275774,813.51,824.75,801.69
TSLA,2020-05-27,820.23,11549530,820.86,827.71,785.0
TSLA,2020-05-26,818.87,8089736,834.5,834.6,815.705
TSLA,2020-05-22,816.88,9987475,822.174,831.78,812.0
TSLA,2020-05-21,827.6,12254580,816.0,832.5,796.0
TSLA,2020-05-20,815.56,7309271,820.5,826.0,811.8
TSLA,2020-05-19,808.01,9636522,815.17,822.07,806.08
TSLA,2020-05-18,813.63,11698100,827.78,834.7201,803.88
TSLA,2020-05-15,799.17,10518430,790.35,805.0486,786.552
TSLA,2020-05-14,803.33,13682190,780.0,803.36,764.0
TSLA,2020-05-13,790.96,19065490,820.83,826.0,763.3
TSLA,2020-05-12,809.41,15906910,827.0,843.29,808.0
TSLA,2020-05-11,811.29,16519600,790.51,824.0,785.0
TSLA,2020-05-08,819.42,16130090,793.77,824.0,787.01
TSLA,2020-05-07,780.04,11527690,777.21,796.4,772.35
TSLA,2020-05-06,782.58,11123230,776.5,789.8,761.11
TSLA,2020-05-05,768.21,16991660,789.79,798.92,762.18
TSLA,2020-05-04,761.19,19237090,701.0,762.0,698.0
TSLA,2020-05-01,701.32,32531810,755.0,772.77,683.04
TSLA,2020-04-30,781.88,28471850,855.19,869.82,763.5
TSLA,2020-04-29,800.51,16215980,790.17,803.1999,783.16
TSLA,2020-04-28,769.12,15221960,795.64,805.0,756.69
TSLA,2020-04-27,798.75,20681440,737.61,799.49,735.0
TSLA,2020-04-24,725.15,13237610,710.81,730.73,698.18
TSLA,2020-04-23,705.63,13236700,727.6,734.0,703.13
TSLA,2020-04-22,732.11,14224830,703.98,734.0,688.71
TSLA,2020-04-21,686.72,20209090,730.12,753.33,673.79
TSLA,2020-04-20,746.36,14746370,732.7,765.57,712.21
TSLA,2020-04-17,753.89,13128230,772.28,774.95,747.66
TSLA,2020-04-16,745.21,20657860,716.94,759.45,706.715
TSLA,2020-04-15,729.83,23577000,742.0,753.13,710.0
TSLA,2020-04-14,709.89,30576510,698.97,741.88,692.43
TSLA,2020-04-13,650.95,22475420,590.16,652.0,580.53
TSLA,2020-04-09,573.0,13650000,562.09,575.1818,557.11
TSLA,2020-04-08,548.84,12656020,554.2,557.2081,533.33
TSLA,2020-04-07,545.45,17919780,545.0,565.0,532.34
TSLA,2020-04-06,516.24,14901840,511.2,521.0,497.96
TSLA,2020-04-03,480.01,22562080,509.5,515.49,468.3901
TSLA,2020-04-02,454.47,19858430,481.03,494.2599,446.4
TSLA,2020-04-01,481.56,13353180,504.0,513.9548,475.1
TSLA,2020-03-31,524.0,17771490,501.25,542.96,497.0
TSLA,2020-03-30,502.13,11998070,510.26,516.6471,491.23
TSLA,2020-03-27,514.36,14377410,505.0,525.8,494.03
TSLA,2020-03-26,528.16,17422080,547.39,560.0,512.25
TSLA,2020-03-25,539.25,21222750,545.25,557.0,511.11
TSLA,2020-03-24,505.0,22895170,477.3,513.69,474.0
TSLA,2020-03-23,434.29,16454550,433.6,441.9999,410.5
TSLA,2020-03-20,427.53,28285500,438.2,477.0,425.79
TSLA,2020-03-19,427.64,30195460,374.697,452.0,358.46
TSLA,2020-03-18,361.22,23786160,389.0,404.86,350.51
TSLA,2020-03-17,430.2,23994580,440.01,471.85,396.0
TSLA,2020-03-16,445.07,20489460,469.4997,494.8699,442.17
TSLA,2020-03-13,546.62,22640250,595.0,607.57,502.0
TSLA,2020-03-12,560.55,18909050,580.89,594.5,546.25
TSLA,2020-03-11,634.23,13413590,640.2,653.58,613.0
TSLA,2020-03-10,645.33,15594440,659.43,668.0,608.0
TSLA,2020-03-09,608.0,17073740,605.39,662.998,605.0
TSLA,2020-03-06,703.48,12662920,690.004,707.0,684.27
TSLA,2020-03-05,724.54,10852660,723.77,745.75,718.07
TSLA,2020-03-04,749.5,15048980,763.9603,766.52,724.7345
TSLA,2020-03-03,745.51,25784000,805.0,806.98,716.1106
TSLA,2020-03-02,743.62,20194990,711.26,743.69,686.67
TSLA,2020-02-28,667.99,24564170,629.7,690.52,611.52
TSLA,2020-02-27,679.0,24277160,730.0,739.77,669.0
TSLA,2020-02-26,778.8,14153840,782.5,813.31,776.11
TSLA,2020-02-25,799.91,17290480,849.0,856.6,787.0
TSLA,2020-02-24,833.79,15192160,839.0,863.5,822.2
TSLA,2020-02-21,901.0,14339450,906.98,913.06,880.45
TSLA,2020-02-20,899.41,17634890,911.95,912.0,859.94
TSLA,2020-02-19,917.42,25422960,923.5,944.78,901.02
TSLA,2020-02-18,858.4,16698370,841.6,860.0,832.36
TSLA,2020-02-14,800.03,15693710,787.22,812.97,785.5
TSLA,2020-02-13,804.0,26289350,741.84,818.0,735.0
TSLA,2020-02-12,767.29,12022470,777.87,789.75,763.37
TSLA,2020-02-11,774.38,11697470,768.79,783.5061,758.0
TSLA,2020-02-10,771.28,24689160,800.0,819.99,752.4
TSLA,2020-02-07,748.07,17063520,730.55,769.75,730.0
TSLA,2020-02-06,748.96,39880750,699.92,795.83,687.0
TSLA,2020-02-05,734.7,48423840,823.26,845.98,704.1106
TSLA,2020-02-04,887.06,60938760,882.96,968.9899,833.88
TSLA,2020-02-03,780.0,47233500,673.69,786.14,673.52
TSLA,2020-01-31,650.57,15719270,640.0,653.0,632.52
TSLA,2020-01-30,640.81,29005680,632.42,650.88,618.0
TSLA,2020-01-29,580.99,18216670,575.69,589.7999,567.43
TSLA,2020-01-28,566.9,11788490,568.49,576.81,558.08
TSLA,2020-01-27,558.02,13608070,541.99,564.44,539.28
TSLA,2020-01-24,564.82,14353600,570.63,573.86,554.26
TSLA,2020-01-23,572.2,19651040,564.25,582.0,555.6027
TSLA,2020-01-22,569.56,31369030,571.89,594.5,559.1
TSLA,2020-01-21,547.2,17803470,530.25,548.58,528.41
TSLA,2020-01-17,510.5,13629070,507.61,515.6699,503.16
TSLA,2020-01-16,513.49,21736650,493.75,514.46,492.17
TSLA,2020-01-15,518.5,17368830,529.76,537.84,516.7853
TSLA,2020-01-14,537.92,29061380,544.255,547.41,524.9
TSLA,2020-01-13,524.86,26634550,493.5,525.63,492.0
TSLA,2020-01-10,478.15,12976830,481.79,484.94,473.7
TSLA,2020-01-09,481.34,28463190,497.1,498.8,472.87
TSLA,2020-01-08,492.14,31199390,473.7,498.49,468.23
TSLA,2020-01-07,469.06,18209140,461.4,471.63,453.355
TSLA,2020-01-06,451.54,10157500,440.47,451.56,440.0
TSLA,2020-01-03,443.01,17794700,440.5,454.0,436.92
TSLA,2020-01-02,430.26,9558386,424.5,430.6957,421.71
TSLA,2019-12-31,418.33,10292460,405.0,421.29,402.08
TSLA,2019-12-30,414.7,12601270,428.79,429.0,409.2589
TSLA,2019-12-27,430.38,9956827,435.0,435.31,426.11
TSLA,2019-12-26,430.94,10648290,427.91,433.48,426.35
TSLA,2019-12-24,425.25,8054720,418.36,425.47,412.6875
TSLA,2019-12-23,419.22,13332820,411.78,422.01,410.0
TSLA,2019-12-20,405.59,14785210,410.29,413.0,400.185
TSLA,2019-12-19,404.04,18120310,397.32,406.85,396.5
TSLA,2019-12-18,393.15,14136390,380.63,395.22,380.58
TSLA,2019-12-17,378.99,8503775,378.99,385.5,375.9
TSLA,2019-12-16,381.5,18220940,362.55,383.61,362.5
TSLA,2019-12-13,358.39,6574281,361.05,365.21,354.64
TSLA,2019-12-12,359.68,7776211,354.92,362.74,353.23
TSLA,2019-12-11,352.7,6919162,351.8765,357.1899,351.09
TSLA,2019-12-10,348.84,8839951,339.96,350.73,339.31
TSLA,2019-12-09,339.53,9040217,336.59,344.45,335.08
TSLA,2019-12-06,335.89,7618937,335.0,338.86,334.77
TSLA,2019-12-05,330.37,3736976,332.83,334.4227,327.25
TSLA,2019-12-04,333.03,5536255,337.75,337.86,332.85
TSLA,2019-12-03,336.2,6613476,332.62,337.91,332.186
TSLA,2019-12-02,334.87,6081986,329.4,336.3827,328.687
TSLA,2019-11-29,329.94,2465629,331.11,331.26,327.5
TSLA,2019-11-27,331.29,5563459,331.12,333.93,328.57
TSLA,2019-11-26,328.92,7956239,335.27,335.5,327.1
TSLA,2019-11-25,336.34,12345770,344.32,344.57,334.46
TSLA,2019-11-22,333.04,16870640,340.16,341.0,330.0
TSLA,2019-11-21,354.83,6110013,354.51,360.84,354.0039
TSLA,2019-11-20,352.22,6733965,360.0,361.2,349.57
TSLA,2019-11-19,359.52,7736078,351.75,359.99,347.8
